sale_id,sale_date,medicine_id,batch_no,quantity_sold,unit_price,discount_pct,total_amount,payment_mode
SALE020394,2025-10-22,MED004,MED004-B03,7,698.52,10,4400.68,UPI
SALE020916,2025-10-22,MED092,MED092-B03,4,144.70,5,549.86,UPI
SALE021039,2025-10-22,MED067,MED067-B01,8,76.53,12,538.77,Card
SALE021287,2025-10-22,MED009,MED009-B01,5,227.64,12,1001.62,Card
SALE021395,2025-10-22,MED065,MED065-B01,7,704.67,0,4932.69,Cash
SALE021426,2025-10-22,MED095,MED095-B01,8,726.61,0,5812.88,UPI
SALE021545,2025-10-22,MED008,MED008-B03,8,112.97,0,903.76,Cash
SALE021947,2025-10-22,MED009,MED009-B01,7,238.34,10,1501.54,UPI
SALE022621,2025-10-22,MED002,MED002-B04,7,531.77,12,3275.70,Cash
SALE023000,2025-10-22,MED051,MED051-B01,4,485.84,0,1943.36,Card
SALE023130,2025-10-22,MED100,MED100-B03,7,63.31,0,443.17,Card
SALE023466,2025-10-22,MED060,MED060-B02,5,668.24,12,2940.26,Card
SALE023602,2025-10-22,MED054,MED054-B02,8,355.85,5,2704.46,UPI
SALE023806,2025-10-22,MED031,MED031-B03,6,219.10,0,1314.60,UPI
SALE024148,2025-10-22,MED036,MED036-B01,5,644.05,12,2833.82,UPI
SALE024211,2025-10-22,MED079,MED079-B03,1,409.52,5,389.04,Cash
SALE025033,2025-10-22,MED056,MED056-B03,2,345.22,12,607.59,UPI
SALE025192,2025-10-22,MED097,MED097-B02,7,302.47,12,1863.22,Cash
SALE025386,2025-10-22,MED092,MED092-B01,6,147.58,5,841.21,UPI
SALE025693,2025-10-22,MED079,MED079-B03,5,407.12,0,2035.60,Cash
SALE026947,2025-10-22,MED002,MED002-B04,5,551.81,0,2759.05,UPI
SALE027364,2025-10-22,MED090,MED090-B03,6,473.19,0,2839.14,Card
SALE027395,2025-10-22,MED095,MED095-B01,3,697.70,5,1988.45,Card
SALE027645,2025-10-22,MED099,MED099-B04,6,46.61,10,251.69,UPI
SALE028301,2025-10-22,MED006,MED006-B01,1,554.54,12,488.00,Card
SALE029012,2025-10-22,MED020,MED020-B05,2,154.43,10,277.97,Cash
SALE029406,2025-10-22,MED090,MED090-B03,3,466.53,10,1259.63,Cash
SALE029492,2025-10-22,MED099,MED099-B04,7,44.69,0,312.83,Cash
SALE000406,2025-10-23,MED022,MED022-B04,6,167.05,0,1002.30,Card
SALE000526,2025-10-23,MED063,MED063-B01,6,152.80,0,916.80,Cash
SALE000900,2025-10-23,MED016,MED016-B04,6,60.38,0,362.28,Card
SALE001035,2025-10-23,MED042,MED042-B02,8,22.36,0,178.88,Card
SALE001067,2025-10-23,MED054,MED054-B04,7,369.72,10,2329.24,Cash
SALE001535,2025-10-23,MED017,MED017-B03,2,459.04,0,918.08,Card
SALE001600,2025-10-23,MED007,MED007-B03,5,595.08,0,2975.40,UPI
SALE001847,2025-10-23,MED075,MED075-B01,7,573.78,10,3614.81,Card
SALE002221,2025-10-23,MED061,MED061-B03,4,343.98,10,1238.33,UPI
SALE002233,2025-10-23,MED005,MED005-B02,1,745.04,10,670.54,UPI
SALE002269,2025-10-23,MED084,MED084-B01,5,508.87,0,2544.35,Card
SALE002308,2025-10-23,MED026,MED026-B02,4,374.89,0,1499.56,Card
SALE002813,2025-10-23,MED087,MED087-B03,2,290.42,5,551.80,Card
SALE003362,2025-10-23,MED050,MED050-B03,6,14.79,0,88.74,UPI
SALE004032,2025-10-23,MED061,MED061-B03,7,327.35,12,2016.48,Card
SALE004270,2025-10-23,MED085,MED085-B02,2,490.42,0,980.84,UPI
SALE004773,2025-10-23,MED016,MED016-B04,4,58.48,0,233.92,Card
SALE006105,2025-10-23,MED017,MED017-B03,7,425.69,0,2979.83,Cash
SALE006131,2025-10-23,MED053,MED053-B01,8,381.43,0,3051.44,Card
SALE006465,2025-10-23,MED062,MED062-B02,1,480.54,0,480.54,Card
SALE006936,2025-10-23,MED071,MED071-B03,5,525.54,0,2627.70,Card
SALE007228,2025-10-23,MED010,MED010-B02,7,290.70,0,2034.90,Cash
SALE007285,2025-10-23,MED005,MED005-B02,3,738.98,12,1950.91,UPI
SALE007642,2025-10-23,MED055,MED055-B01,2,504.62,10,908.32,UPI
SALE007676,2025-10-23,MED004,MED004-B01,5,619.97,0,3099.85,Cash
SALE007726,2025-10-23,MED031,MED031-B03,5,233.52,12,1027.49,Card
SALE008117,2025-10-23,MED100,MED100-B03,5,61.98,12,272.71,Cash
SALE008455,2025-10-23,MED009,MED009-B01,6,242.16,0,1452.96,UPI
SALE008794,2025-10-23,MED033,MED033-B03,7,34.28,0,239.96,UPI
SALE009183,2025-10-23,MED092,MED092-B04,6,145.53,0,873.18,Card
SALE009846,2025-10-23,MED013,MED013-B01,2,529.56,10,953.21,UPI
SALE010686,2025-10-23,MED031,MED031-B03,4,223.28,0,893.12,Cash
SALE011180,2025-10-23,MED095,MED095-B03,2,754.86,0,1509.72,UPI
SALE011325,2025-10-23,MED074,MED074-B02,8,122.36,10,880.99,Cash
SALE011644,2025-10-23,MED098,MED098-B01,2,667.92,5,1269.05,Cash
SALE011752,2025-10-23,MED093,MED093-B03,4,721.60,0,2886.40,Card
SALE012030,2025-10-23,MED051,MED051-B01,3,484.49,10,1308.12,Card
SALE012054,2025-10-23,MED063,MED063-B05,4,142.74,5,542.41,Card
SALE012193,2025-10-23,MED013,MED013-B01,8,506.84,0,4054.72,Cash
SALE012223,2025-10-23,MED044,MED044-B03,3,64.81,10,174.99,Cash
SALE012610,2025-10-23,MED018,MED018-B03,4,602.74,0,2410.96,UPI
SALE012704,2025-10-23,MED028,MED028-B05,5,46.32,10,208.44,Card
SALE012889,2025-10-23,MED012,MED012-B01,5,305.19,5,1449.65,Cash
SALE013081,2025-10-23,MED095,MED095-B01,5,708.77,5,3366.66,UPI
SALE013224,2025-10-23,MED017,MED017-B02,4,467.72,10,1683.79,Cash
SALE013432,2025-10-23,MED087,MED087-B03,6,304.57,10,1644.68,Card
SALE013454,2025-10-23,MED057,MED057-B03,6,448.39,0,2690.34,UPI
SALE013505,2025-10-23,MED070,MED070-B03,4,351.63,0,1406.52,UPI
SALE013634,2025-10-23,MED038,MED038-B05,4,71.91,12,253.12,Card
SALE014170,2025-10-23,MED036,MED036-B01,7,641.64,12,3952.50,Card
SALE014229,2025-10-23,MED064,MED064-B02,6,670.71,5,3823.05,Card
SALE014514,2025-10-23,MED044,MED044-B03,7,67.13,12,413.52,Cash
SALE014625,2025-10-23,MED009,MED009-B01,5,226.93,0,1134.65,Cash
SALE014726,2025-10-23,MED053,MED053-B01,2,358.34,0,716.68,Cash
SALE015108,2025-10-23,MED100,MED100-B03,5,59.63,12,262.37,Cash
SALE015147,2025-10-23,MED072,MED072-B02,4,330.55,5,1256.09,UPI
SALE015348,2025-10-23,MED008,MED008-B03,8,123.91,10,892.15,Card
SALE015478,2025-10-23,MED002,MED002-B02,2,532.82,0,1065.64,UPI
SALE015519,2025-10-23,MED012,MED012-B01,1,286.46,5,272.14,UPI
SALE015634,2025-10-23,MED079,MED079-B03,8,422.27,0,3378.16,UPI
SALE015653,2025-10-23,MED044,MED044-B03,5,72.97,0,364.85,Cash
SALE016159,2025-10-23,MED007,MED007-B02,6,557.70,12,2944.66,Cash
SALE016245,2025-10-23,MED027,MED027-B03,5,773.50,10,3480.75,Cash
SALE016679,2025-10-23,MED007,MED007-B02,3,531.77,10,1435.78,Card
SALE017015,2025-10-23,MED084,MED084-B01,7,471.89,10,2972.91,UPI
SALE017345,2025-10-23,MED081,MED081-B04,3,437.52,5,1246.93,Card
SALE017560,2025-10-23,MED054,MED054-B04,7,366.05,0,2562.35,UPI
SALE017578,2025-10-23,MED053,MED053-B04,4,360.90,0,1443.60,Cash
SALE018832,2025-10-23,MED081,MED081-B04,6,403.40,10,2178.36,UPI
SALE019207,2025-10-23,MED024,MED024-B01,7,343.67,0,2405.69,Cash
SALE019219,2025-10-23,MED010,MED010-B02,5,301.73,12,1327.61,Cash
SALE019576,2025-10-23,MED015,MED015-B01,1,629.81,10,566.83,Card
SALE019761,2025-10-23,MED020,MED020-B02,2,156.49,10,281.68,Cash
SALE020129,2025-10-23,MED065,MED065-B01,7,784.91,0,5494.37,UPI
SALE020214,2025-10-23,MED041,MED041-B01,1,204.87,10,184.38,Cash
SALE020813,2025-10-23,MED095,MED095-B01,5,761.95,0,3809.75,Card
SALE021421,2025-10-23,MED015,MED015-B01,5,614.02,5,2916.59,Card
SALE021961,2025-10-23,MED062,MED062-B03,2,439.45,0,878.90,Cash
SALE022096,2025-10-23,MED039,MED039-B02,6,564.25,12,2979.24,UPI
SALE022104,2025-10-23,MED056,MED056-B03,7,348.73,0,2441.11,Card
SALE023011,2025-10-23,MED084,MED084-B02,7,459.94,0,3219.58,Cash
SALE024246,2025-10-23,MED093,MED093-B01,7,725.24,10,4569.01,Card
SALE024793,2025-10-23,MED090,MED090-B03,3,512.07,0,1536.21,Card
SALE024883,2025-10-23,MED015,MED015-B01,8,622.73,5,4732.75,UPI
SALE024908,2025-10-23,MED048,MED048-B03,4,215.31,0,861.24,UPI
SALE024949,2025-10-23,MED069,MED069-B01,4,597.92,12,2104.68,UPI
SALE025495,2025-10-23,MED024,MED024-B02,5,356.75,0,1783.75,UPI
SALE026592,2025-10-23,MED044,MED044-B04,2,64.75,0,129.50,Cash
SALE027435,2025-10-23,MED050,MED050-B05,7,14.31,5,95.16,Card
SALE027701,2025-10-23,MED048,MED048-B03,1,208.50,0,208.50,UPI
SALE027868,2025-10-23,MED028,MED028-B03,7,48.54,0,339.78,UPI
SALE028035,2025-10-23,MED089,MED089-B02,5,581.06,10,2614.77,Cash
SALE028424,2025-10-23,MED093,MED093-B01,7,753.04,0,5271.28,UPI
SALE029464,2025-10-23,MED070,MED070-B01,5,315.64,0,1578.20,UPI
SALE000057,2025-10-24,MED074,MED074-B02,3,118.70,12,313.37,UPI
SALE000398,2025-10-24,MED075,MED075-B01,4,552.35,0,2209.40,UPI
SALE000498,2025-10-24,MED028,MED028-B05,3,47.74,10,128.90,Card
SALE000601,2025-10-24,MED050,MED050-B03,4,13.76,0,55.04,Card
SALE000729,2025-10-24,MED074,MED074-B02,3,115.19,0,345.57,UPI
SALE000737,2025-10-24,MED066,MED066-B04,5,331.05,5,1572.49,UPI
SALE001635,2025-10-24,MED010,MED010-B02,5,305.07,0,1525.35,Card
SALE001752,2025-10-24,MED023,MED023-B05,6,468.35,0,2810.10,Cash
SALE001779,2025-10-24,MED055,MED055-B01,6,502.14,5,2862.20,Cash
SALE001839,2025-10-24,MED069,MED069-B04,8,552.72,5,4200.67,UPI
SALE002599,2025-10-24,MED063,MED063-B01,8,150.55,0,1204.40,Card
SALE002947,2025-10-24,MED021,MED021-B03,4,194.18,12,683.51,UPI
SALE003201,2025-10-24,MED085,MED085-B02,7,465.83,5,3097.77,UPI
SALE003796,2025-10-24,MED075,MED075-B01,6,505.70,10,2730.78,UPI
SALE004016,2025-10-24,MED090,MED090-B04,2,480.00,10,864.00,Cash
SALE004299,2025-10-24,MED046,MED046-B01,8,585.03,5,4446.23,Card
SALE004751,2025-10-24,MED073,MED073-B03,4,193.57,10,696.85,Cash
SALE004930,2025-10-24,MED062,MED062-B02,8,440.05,5,3344.38,UPI
SALE005187,2025-10-24,MED076,MED076-B01,7,152.56,0,1067.92,Card
SALE005476,2025-10-24,MED078,MED078-B04,4,435.44,0,1741.76,Card
SALE005782,2025-10-24,MED013,MED013-B03,7,560.03,12,3449.78,Card
SALE005966,2025-10-24,MED076,MED076-B01,1,157.19,0,157.19,UPI
SALE006022,2025-10-24,MED034,MED034-B01,6,118.66,5,676.36,Card
SALE006469,2025-10-24,MED089,MED089-B01,5,545.98,0,2729.90,UPI
SALE006563,2025-10-24,MED065,MED065-B01,3,760.76,0,2282.28,Cash
SALE006664,2025-10-24,MED031,MED031-B03,2,236.76,0,473.52,UPI
SALE006696,2025-10-24,MED095,MED095-B03,6,706.53,12,3730.48,UPI
SALE007044,2025-10-24,MED052,MED052-B02,2,550.87,0,1101.74,UPI
SALE007172,2025-10-24,MED039,MED039-B03,2,515.96,5,980.32,Card
SALE007269,2025-10-24,MED025,MED025-B03,8,535.85,12,3772.38,Cash
SALE007793,2025-10-24,MED021,MED021-B03,5,181.19,0,905.95,Cash
SALE008344,2025-10-24,MED071,MED071-B03,3,567.80,12,1498.99,Cash
SALE008399,2025-10-24,MED043,MED043-B03,4,36.30,5,137.94,Cash
SALE008800,2025-10-24,MED044,MED044-B03,8,68.30,0,546.40,Card
SALE008945,2025-10-24,MED017,MED017-B03,8,426.93,0,3415.44,UPI
SALE009422,2025-10-24,MED091,MED091-B03,5,409.61,5,1945.65,Card
SALE009880,2025-10-24,MED052,MED052-B02,3,539.44,0,1618.32,Card
SALE009920,2025-10-24,MED082,MED082-B03,1,156.94,0,156.94,UPI
SALE010389,2025-10-24,MED036,MED036-B01,5,602.61,0,3013.05,Cash
SALE010402,2025-10-24,MED024,MED024-B01,7,367.74,0,2574.18,Cash
SALE010491,2025-10-24,MED096,MED096-B03,1,216.06,10,194.45,Cash
SALE010583,2025-10-24,MED041,MED041-B03,4,188.00,0,752.00,Cash
SALE010636,2025-10-24,MED056,MED056-B02,6,389.04,0,2334.24,Cash
SALE010696,2025-10-24,MED047,MED047-B03,3,432.50,0,1297.50,UPI
SALE010720,2025-10-24,MED002,MED002-B02,7,545.18,10,3434.63,Cash
SALE011886,2025-10-24,MED001,MED001-B05,5,409.59,5,1945.55,UPI
SALE012118,2025-10-24,MED034,MED034-B01,2,116.43,10,209.57,UPI
SALE012302,2025-10-24,MED015,MED015-B01,4,619.37,10,2229.73,Cash
SALE012818,2025-10-24,MED069,MED069-B04,5,553.21,0,2766.05,UPI
SALE012985,2025-10-24,MED045,MED045-B04,5,478.28,10,2152.26,Card
SALE013604,2025-10-24,MED020,MED020-B02,8,144.27,0,1154.16,Card
SALE013893,2025-10-24,MED024,MED024-B01,2,363.93,10,655.07,Card
SALE014309,2025-10-24,MED040,MED040-B03,6,496.63,0,2979.78,Cash
SALE014469,2025-10-24,MED036,MED036-B01,7,622.50,0,4357.50,Cash
SALE014802,2025-10-24,MED097,MED097-B02,7,324.64,0,2272.48,Cash
SALE014867,2025-10-24,MED069,MED069-B01,2,596.43,0,1192.86,Cash
SALE015135,2025-10-24,MED065,MED065-B01,3,785.21,5,2237.85,Cash
SALE015473,2025-10-24,MED080,MED080-B01,4,334.33,0,1337.32,Card
SALE016049,2025-10-24,MED029,MED029-B02,4,556.48,0,2225.92,UPI
SALE016203,2025-10-24,MED025,MED025-B01,7,561.12,5,3731.45,Cash
SALE016311,2025-10-24,MED025,MED025-B01,4,543.51,5,2065.34,Card
SALE016919,2025-10-24,MED059,MED059-B01,1,316.44,5,300.62,Cash
SALE017074,2025-10-24,MED027,MED027-B03,2,706.48,10,1271.66,Card
SALE017398,2025-10-24,MED095,MED095-B01,5,721.76,5,3428.36,UPI
SALE017509,2025-10-24,MED059,MED059-B01,7,303.19,12,1867.65,UPI
SALE017725,2025-10-24,MED070,MED070-B03,1,355.17,5,337.41,UPI
SALE018465,2025-10-24,MED083,MED083-B01,6,68.35,0,410.10,UPI
SALE019066,2025-10-24,MED031,MED031-B03,1,221.51,10,199.36,Cash
SALE020553,2025-10-24,MED092,MED092-B03,7,132.44,0,927.08,Card
SALE021616,2025-10-24,MED018,MED018-B03,6,590.85,0,3545.10,Card
SALE022193,2025-10-24,MED027,MED027-B03,7,773.68,0,5415.76,UPI
SALE022225,2025-10-24,MED008,MED008-B03,6,115.59,10,624.19,Card
SALE022277,2025-10-24,MED012,MED012-B02,5,297.17,10,1337.27,Card
SALE022454,2025-10-24,MED015,MED015-B01,5,556.92,5,2645.37,Cash
SALE023126,2025-10-24,MED065,MED065-B01,5,806.51,0,4032.55,UPI
SALE023548,2025-10-24,MED029,MED029-B02,7,589.78,12,3633.04,UPI
SALE024094,2025-10-24,MED060,MED060-B02,7,657.93,12,4052.85,UPI
SALE024181,2025-10-24,MED093,MED093-B01,2,733.88,0,1467.76,Card
SALE024253,2025-10-24,MED066,MED066-B03,7,310.07,10,1953.44,Card
SALE024889,2025-10-24,MED084,MED084-B02,6,466.92,5,2661.44,UPI
SALE025147,2025-10-24,MED095,MED095-B01,6,684.30,10,3695.22,UPI
SALE025781,2025-10-24,MED044,MED044-B04,2,64.72,0,129.44,Cash
SALE026441,2025-10-24,MED009,MED009-B02,4,250.76,0,1003.04,Card
SALE026660,2025-10-24,MED063,MED063-B02,1,149.92,10,134.93,Cash
SALE027844,2025-10-24,MED051,MED051-B04,8,457.20,5,3474.72,UPI
SALE028209,2025-10-24,MED098,MED098-B01,1,657.00,0,657.00,UPI
SALE028215,2025-10-24,MED083,MED083-B04,5,68.46,5,325.18,Card
SALE028386,2025-10-24,MED024,MED024-B02,7,336.73,5,2239.25,Cash
SALE029502,2025-10-24,MED063,MED063-B02,7,153.09,5,1018.05,UPI
SALE029575,2025-10-24,MED099,MED099-B04,2,46.13,0,92.26,Card
SALE029596,2025-10-24,MED083,MED083-B02,3,65.63,0,196.89,UPI
SALE029947,2025-10-24,MED099,MED099-B04,2,48.63,0,97.26,Card
SALE029958,2025-10-24,MED092,MED092-B01,3,133.93,0,401.79,UPI
SALE000142,2025-10-25,MED028,MED028-B05,4,47.17,12,166.04,Cash
SALE000420,2025-10-25,MED019,MED019-B01,1,575.06,12,506.05,Card
SALE000436,2025-10-25,MED015,MED015-B01,6,582.40,12,3075.07,Card
SALE000571,2025-10-25,MED077,MED077-B03,3,504.46,10,1362.04,Cash
SALE000895,2025-10-25,MED097,MED097-B01,2,303.27,5,576.21,UPI
SALE000949,2025-10-25,MED027,MED027-B03,4,719.88,0,2879.52,Cash
SALE001119,2025-10-25,MED095,MED095-B03,3,679.82,0,2039.46,UPI
SALE001252,2025-10-25,MED006,MED006-B02,1,616.29,0,616.29,Cash
SALE002410,2025-10-25,MED082,MED082-B03,3,162.37,5,462.75,UPI
SALE002458,2025-10-25,MED003,MED003-B03,4,267.36,10,962.50,UPI
SALE002664,2025-10-25,MED036,MED036-B02,6,624.66,0,3747.96,Cash
SALE002914,2025-10-25,MED061,MED061-B03,1,347.11,12,305.46,UPI
SALE003062,2025-10-25,MED050,MED050-B03,3,15.22,0,45.66,UPI
SALE003389,2025-10-25,MED002,MED002-B02,8,543.95,12,3829.41,Card
SALE003690,2025-10-25,MED017,MED017-B03,4,425.81,12,1498.85,UPI
SALE003951,2025-10-25,MED096,MED096-B03,8,205.64,10,1480.61,Cash
SALE004486,2025-10-25,MED050,MED050-B03,5,13.74,0,68.70,Card
SALE004784,2025-10-25,MED002,MED002-B02,7,568.62,0,3980.34,Card
SALE005461,2025-10-25,MED044,MED044-B03,5,66.44,0,332.20,UPI
SALE005589,2025-10-25,MED021,MED021-B03,8,184.33,0,1474.64,UPI
SALE005779,2025-10-25,MED099,MED099-B04,4,42.59,12,149.92,Cash
SALE006400,2025-10-25,MED061,MED061-B03,3,365.81,12,965.74,Card
SALE006609,2025-10-25,MED032,MED032-B02,7,56.17,0,393.19,Card
SALE007189,2025-10-25,MED054,MED054-B04,1,344.88,0,344.88,UPI
SALE007280,2025-10-25,MED021,MED021-B03,1,197.97,0,197.97,UPI
SALE007513,2025-10-25,MED071,MED071-B03,6,582.91,0,3497.46,UPI
SALE008420,2025-10-25,MED052,MED052-B02,7,605.66,0,4239.62,Cash
SALE008809,2025-10-25,MED052,MED052-B02,3,544.56,12,1437.64,Cash
SALE008827,2025-10-25,MED073,MED073-B03,1,206.49,0,206.49,Cash
SALE009328,2025-10-25,MED084,MED084-B01,3,476.25,0,1428.75,Cash
SALE009402,2025-10-25,MED062,MED062-B02,4,435.70,10,1568.52,Card
SALE009906,2025-10-25,MED055,MED055-B01,1,462.38,0,462.38,Cash
SALE010131,2025-10-25,MED040,MED040-B03,6,519.87,0,3119.22,UPI
SALE010218,2025-10-25,MED033,MED033-B03,4,30.47,10,109.69,Card
SALE010447,2025-10-25,MED041,MED041-B03,6,210.93,10,1139.02,UPI
SALE011077,2025-10-25,MED089,MED089-B01,7,554.05,12,3412.95,UPI
SALE011537,2025-10-25,MED044,MED044-B03,6,67.57,10,364.88,Cash
SALE011550,2025-10-25,MED005,MED005-B02,3,747.68,10,2018.74,Cash
SALE011735,2025-10-25,MED004,MED004-B01,2,613.97,10,1105.15,UPI
SALE012255,2025-10-25,MED013,MED013-B01,7,554.09,0,3878.63,Cash
SALE012597,2025-10-25,MED083,MED083-B01,4,67.47,0,269.88,UPI
SALE013190,2025-10-25,MED023,MED023-B05,3,457.69,0,1373.07,UPI
SALE013222,2025-10-25,MED008,MED008-B03,3,119.13,5,339.52,Cash
SALE013372,2025-10-25,MED086,MED086-B03,3,750.89,10,2027.40,Cash
SALE013627,2025-10-25,MED095,MED095-B01,3,678.56,0,2035.68,UPI
SALE014246,2025-10-25,MED048,MED048-B05,3,203.62,10,549.77,UPI
SALE014248,2025-10-25,MED097,MED097-B02,2,295.46,12,520.01,Card
SALE014345,2025-10-25,MED065,MED065-B01,7,758.27,10,4777.10,UPI
SALE014614,2025-10-25,MED009,MED009-B01,1,225.76,5,214.47,UPI
SALE015844,2025-10-25,MED017,MED017-B02,4,458.00,0,1832.00,Card
SALE016119,2025-10-25,MED027,MED027-B03,6,727.95,0,4367.70,Cash
SALE016130,2025-10-25,MED043,MED043-B02,4,36.15,5,137.37,Card
SALE016291,2025-10-25,MED038,MED038-B05,7,65.05,5,432.58,Card
SALE019147,2025-10-25,MED043,MED043-B04,6,37.14,5,211.70,Cash
SALE019149,2025-10-25,MED064,MED064-B02,4,665.80,0,2663.20,Cash
SALE019180,2025-10-25,MED052,MED052-B01,8,549.53,0,4396.24,UPI
SALE019226,2025-10-25,MED030,MED030-B04,5,233.63,10,1051.34,Card
SALE019417,2025-10-25,MED052,MED052-B01,1,610.37,5,579.85,UPI
SALE019943,2025-10-25,MED031,MED031-B03,2,223.76,10,402.77,UPI
SALE020265,2025-10-25,MED027,MED027-B03,6,699.08,12,3691.14,Card
SALE020530,2025-10-25,MED031,MED031-B03,2,235.10,0,470.20,Cash
SALE020829,2025-10-25,MED064,MED064-B02,7,652.34,10,4109.74,Card
SALE021563,2025-10-25,MED007,MED007-B04,7,568.95,0,3982.65,Cash
SALE021840,2025-10-25,MED060,MED060-B02,7,648.25,12,3993.22,Cash
SALE022548,2025-10-25,MED043,MED043-B04,5,38.43,5,182.54,Card
SALE023490,2025-10-25,MED070,MED070-B02,7,340.45,0,2383.15,UPI
SALE023557,2025-10-25,MED065,MED065-B01,6,788.82,0,4732.92,Card
SALE023695,2025-10-25,MED081,MED081-B04,1,431.78,12,379.97,Card
SALE023700,2025-10-25,MED063,MED063-B05,1,141.01,0,141.01,UPI
SALE023729,2025-10-25,MED100,MED100-B03,3,63.86,0,191.58,UPI
SALE024413,2025-10-25,MED030,MED030-B04,2,234.12,5,444.83,Cash
SALE024442,2025-10-25,MED010,MED010-B02,2,278.52,12,490.20,Card
SALE025824,2025-10-25,MED080,MED080-B04,2,325.75,0,651.50,Card
SALE026352,2025-10-25,MED092,MED092-B01,5,140.13,10,630.59,Cash
SALE026557,2025-10-25,MED006,MED006-B01,5,612.22,0,3061.10,Cash
SALE027441,2025-10-25,MED093,MED093-B01,4,735.33,5,2794.25,UPI
SALE027684,2025-10-25,MED030,MED030-B04,7,237.54,0,1662.78,UPI
SALE027953,2025-10-25,MED039,MED039-B02,4,510.67,12,1797.56,Card
SALE028620,2025-10-25,MED054,MED054-B02,2,353.79,0,707.58,Cash
SALE029060,2025-10-25,MED070,MED070-B02,1,313.67,0,313.67,Cash
SALE029379,2025-10-25,MED029,MED029-B03,8,564.88,0,4519.04,UPI
SALE029543,2025-10-25,MED089,MED089-B02,2,584.53,5,1110.61,UPI
SALE029932,2025-10-25,MED006,MED006-B01,5,598.93,0,2994.65,Card
SALE000395,2025-10-26,MED073,MED073-B03,3,206.07,0,618.21,UPI
SALE000633,2025-10-26,MED034,MED034-B01,3,109.33,5,311.59,Card
SALE001028,2025-10-26,MED081,MED081-B04,7,417.58,5,2776.91,UPI
SALE001063,2025-10-26,MED026,MED026-B02,5,389.48,5,1850.03,Cash
SALE001125,2025-10-26,MED058,MED058-B01,1,151.37,5,143.80,Card
SALE001347,2025-10-26,MED080,MED080-B01,8,365.76,0,2926.08,Card
SALE001867,2025-10-26,MED028,MED028-B05,3,46.52,12,122.81,UPI
SALE002232,2025-10-26,MED083,MED083-B03,7,66.24,0,463.68,UPI
SALE002850,2025-10-26,MED072,MED072-B01,1,343.24,0,343.24,Cash
SALE002875,2025-10-26,MED031,MED031-B03,2,221.38,0,442.76,Cash
SALE003924,2025-10-26,MED034,MED034-B01,1,119.07,12,104.78,Card
SALE004157,2025-10-26,MED004,MED004-B01,6,675.50,12,3566.64,Card
SALE004991,2025-10-26,MED037,MED037-B02,2,313.30,5,595.27,Card
SALE005104,2025-10-26,MED053,MED053-B01,4,386.39,0,1545.56,Card
SALE005533,2025-10-26,MED095,MED095-B03,2,745.69,5,1416.81,Card
SALE005978,2025-10-26,MED001,MED001-B04,7,380.79,5,2532.25,Cash
SALE006453,2025-10-26,MED048,MED048-B04,8,211.98,0,1695.84,Cash
SALE006467,2025-10-26,MED053,MED053-B01,1,363.88,10,327.49,Cash
SALE006518,2025-10-26,MED068,MED068-B03,5,314.27,10,1414.21,UPI
SALE006620,2025-10-26,MED047,MED047-B03,7,404.34,0,2830.38,Cash
SALE007137,2025-10-26,MED037,MED037-B02,7,346.99,12,2137.46,Card
SALE007224,2025-10-26,MED048,MED048-B04,6,211.98,0,1271.88,Card
SALE008253,2025-10-26,MED013,MED013-B01,6,552.26,5,3147.88,Cash
SALE009026,2025-10-26,MED006,MED006-B02,1,622.72,0,622.72,Card
SALE009047,2025-10-26,MED077,MED077-B03,1,505.57,0,505.57,Card
SALE009508,2025-10-26,MED014,MED014-B01,5,367.44,12,1616.74,Cash
SALE009592,2025-10-26,MED039,MED039-B03,3,527.85,0,1583.55,Card
SALE009600,2025-10-26,MED001,MED001-B04,2,396.53,0,793.06,Cash
SALE010484,2025-10-26,MED097,MED097-B02,1,313.04,0,313.04,Card
SALE011838,2025-10-26,MED099,MED099-B04,3,47.66,12,125.82,UPI
SALE012179,2025-10-26,MED023,MED023-B05,7,509.24,10,3208.21,Cash
SALE012311,2025-10-26,MED016,MED016-B04,5,59.94,0,299.70,UPI
SALE012616,2025-10-26,MED081,MED081-B04,5,398.44,12,1753.14,UPI
SALE013156,2025-10-26,MED039,MED039-B03,6,548.44,12,2895.76,UPI
SALE013674,2025-10-26,MED004,MED004-B01,7,624.10,0,4368.70,Cash
SALE013714,2025-10-26,MED097,MED097-B02,7,288.80,0,2021.60,UPI
SALE013973,2025-10-26,MED056,MED056-B02,4,372.27,12,1310.39,UPI
SALE014295,2025-10-26,MED065,MED065-B01,8,766.45,0,6131.60,Cash
SALE014379,2025-10-26,MED041,MED041-B03,5,198.09,0,990.45,Card
SALE014521,2025-10-26,MED058,MED058-B01,2,148.24,0,296.48,UPI
SALE015392,2025-10-26,MED069,MED069-B01,3,546.45,5,1557.38,Cash
SALE015894,2025-10-26,MED006,MED006-B02,5,624.21,12,2746.52,Card
SALE016135,2025-10-26,MED093,MED093-B03,8,797.20,0,6377.60,UPI
SALE016617,2025-10-26,MED019,MED019-B01,1,591.84,12,520.82,Cash
SALE016652,2025-10-26,MED028,MED028-B01,2,45.54,0,91.08,UPI
SALE017489,2025-10-26,MED068,MED068-B03,5,302.78,5,1438.20,Cash
SALE017932,2025-10-26,MED036,MED036-B01,5,618.39,0,3091.95,UPI
SALE018032,2025-10-26,MED020,MED020-B02,6,138.08,0,828.48,Cash
